h3_index,population,count_amenity_education,count_amenity_healthcare,count_amenity_shopping_food,count_amenity_leisure_recreation,count_amenity_workplaces,count_amenity_public_services,has_station,city,station_probability,station_rank,percentile_rank
891f18845a3ffff,520.6765,0,0,5,0,0,0,0,berlin,0.23702858556735223,259.0,97.35660338844662
891f1d4d217ffff,624.52655,0,0,2,0,0,0,0,berlin,0.2368467343870445,260.0,97.34639722392325
891f1d48237ffff,714.376,0,0,2,0,0,0,1,berlin,0.2364450810219113,261.0,97.33619105939988
891f18b327bffff,393.35565,0,0,0,0,0,0,1,berlin,0.23558467444403663,262.0,97.32598489487651
891f18b2ccbffff,717.7352,0,0,1,2,0,0,0,berlin,0.23397528403001072,263.0,97.31577873035313
891f1d4f38fffff,648.70154,0,1,3,1,0,0,0,berlin,0.2333333333333333,264.0,97.30557256582976
891f1d4ab5bffff,698.5026,0,0,2,0,0,0,0,berlin,0.23302919444757106,265.0,97.2953664013064
891f1d4d433ffff,712.3041,0,0,2,0,0,0,1,berlin,0.23287324984424626,266.0,97.28516023678301
891f18b3633ffff,712.2023,0,0,2,0,0,0,0,berlin,0.23287324984424626,266.0,97.28516023678301
891f1d4d637ffff,694.9258,0,0,0,1,0,0,0,berlin,0.23194715495745918,268.0,97.26474790773628
891f1d41277ffff,694.37177,0,0,0,1,0,0,0,berlin,0.23194715495745918,268.0,97.26474790773628
891f18b25c7ffff,694.7509,0,0,0,1,0,0,0,berlin,0.23194715495745918,268.0,97.26474790773628
891f18b0d77ffff,670.10486,0,0,4,1,0,0,0,berlin,0.23162467405801476,271.0,97.23412941416616
891f1d480c7ffff,673.74646,0,0,5,0,0,1,0,berlin,0.2309451701091219,272.0,97.22392324964278
891f1d41377ffff,614.6141,0,0,1,1,0,0,0,berlin,0.23054297916059396,273.0,97.21371708511941
891f18b1133ffff,717.91833,0,0,2,0,0,0,1,berlin,0.2303545364391027,274.0,97.20351092059605
891f1894b07ffff,18.780136,0,0,0,0,0,0,0,berlin,0.23026246316531254,275.0,97.19330475607266
891f1d49bcfffff,791.08997,0,0,1,1,0,0,0,berlin,0.2302248953262346,276.0,97.1830985915493
891f1d49bb3ffff,793.9815,0,0,1,1,0,0,0,berlin,0.2302248953262346,276.0,97.1830985915493
891f18b5eafffff,18.806068,0,0,0,0,0,0,0,berlin,0.23018404710954996,278.0,97.16268626250255
891f1d48b03ffff,698.2885,0,2,20,1,1,2,0,berlin,0.23,279.0,97.15248009797918
891f1d48e9bffff,687.427,0,0,18,0,0,0,0,berlin,0.22965057295645525,280.0,97.14227393345581
891f1d4c6bbffff,711.9866,0,0,2,0,0,0,0,berlin,0.22787324984424626,281.0,97.13206776893243
891f1d4b517ffff,485.83057,0,0,1,0,0,0,0,berlin,0.22613538884241316,282.0,97.12186160440906
891f1d4c4d3ffff,639.18964,0,0,4,0,0,0,0,berlin,0.22588233462449003,283.0,97.1116554398857
891f1d4a147ffff,713.71814,0,0,1,0,0,0,1,berlin,0.22144742567146483,284.0,97.10144927536231
891f18b291bffff,678.5382,0,0,5,0,0,1,0,berlin,0.22094517010912196,285.0,97.09124311083895
891f18b2817ffff,678.53735,0,0,5,0,0,1,0,berlin,0.22094517010912196,285.0,97.09124311083895
891f18b0683ffff,738.093,0,0,1,0,1,0,0,berlin,0.22058823529411764,287.0,97.0708307817922
891f18b3143ffff,571.24744,0,0,1,1,0,0,0,berlin,0.22027768806344603,288.0,97.06062461726883
891f18b5873ffff,21.44769,0,0,0,0,0,0,0,berlin,0.2201028502865778,289.0,97.05041845274546
891f1d48833ffff,684.2765,0,0,10,1,0,1,0,berlin,0.21925925925925926,290.0,97.04021228822208
891f1886a9bffff,538.4916,0,0,1,0,0,0,0,berlin,0.21801021708068308,291.0,97.03000612369871
891f18b3477ffff,714.6227,0,0,2,0,0,0,0,berlin,0.21644508102191135,292.0,97.01979995917534
891f1d4aca7ffff,708.14124,0,0,2,1,0,0,0,berlin,0.2161272752707926,293.0,97.00959379465198
891f18b702bffff,708.10754,0,0,2,1,0,0,0,berlin,0.2161272752707926,293.0,97.00959379465198
891f18b00a7ffff,457.26556,0,0,0,0,0,0,1,berlin,0.2156964172138261,295.0,96.98918146560523
891f1d48bd3ffff,674.5585,0,0,11,0,1,0,0,berlin,0.2155263157894737,296.0,96.97897530108186
891f1d4d4dbffff,675.97595,0,0,11,0,1,0,0,berlin,0.2155263157894737,296.0,96.97897530108186
891f1d4d24bffff,709.2959,0,0,12,0,0,0,0,berlin,0.21548381545981538,298.0,96.95856297203511
891f1d4b5d3ffff,268.73044,1,0,2,1,0,0,0,berlin,0.215,299.0,96.94835680751174
891f1d49ca7ffff,700.82385,0,0,28,0,0,1,0,berlin,0.21441666666666667,300.0,96.93815064298836
891f1d4999bffff,751.8054,0,0,12,1,0,0,0,berlin,0.21371903979665813,301.0,96.927944478465
891f1d49d37ffff,691.45435,0,1,24,0,0,3,0,berlin,0.21333333333333332,302.0,96.91773831394163
891f1d4b16fffff,682.1487,0,0,1,0,0,0,1,berlin,0.2130285012354238,303.0,96.90753214941824
891f18b31cbffff,735.3524,0,0,3,1,0,0,0,berlin,0.21278023642864496,304.0,96.89732598489488
891f18b73d7ffff,707.42316,0,0,2,0,0,0,0,berlin,0.21197986464876878,305.0,96.88711982037151
891f1d4dbd7ffff,661.29236,0,0,2,0,0,0,0,berlin,0.21187651643644256,306.0,96.87691365584813
891f1d4b167ffff,695.183,0,0,3,0,0,2,0,berlin,0.21149732620320855,307.0,96.86670749132476
891f1d48c6fffff,617.3898,0,0,1,1,0,0,0,berlin,0.21142681754443232,308.0,96.85650132680139
891f1d4c583ffff,265.12534,0,0,0,0,0,0,0,berlin,0.21077191402473333,309.0,96.84629516227801
891f18b2507ffff,702.53827,1,0,14,0,0,0,0,berlin,0.21023323397913563,310.0,96.83608899775464
891f1d48e8fffff,681.702,0,0,10,0,0,2,0,berlin,0.21007424242424239,311.0,96.82588283323128
891f1d49a4fffff,717.9027,0,0,1,4,0,0,0,berlin,0.21,312.0,96.8156766687079
891f1d4d253ffff,721.703,0,0,9,0,0,0,0,berlin,0.2083747706452944,313.0,96.80547050418453
891f1d4dd5bffff,568.2821,0,0,1,1,0,0,0,berlin,0.2080645587691228,314.0,96.79526433966116
891f1886837ffff,568.6089,0,0,1,1,0,0,0,berlin,0.2080645587691228,314.0,96.79526433966116
891f1886a1bffff,647.17413,0,1,5,0,0,0,0,berlin,0.20616666666666664,316.0,96.77485201061441
891f1d49ba7ffff,759.5957,0,0,3,0,0,0,0,berlin,0.20561592326407357,317.0,96.76464584609104
891f1d488b3ffff,684.60156,0,0,10,0,0,0,1,berlin,0.20524807244727053,318.0,96.75443968156766
891f1d4a49bffff,482.9525,0,0,1,0,0,2,0,berlin,0.205,319.0,96.7442335170443
891f1d4d687ffff,690.8781,0,0,1,0,0,0,1,berlin,0.2046437794802577,320.0,96.73402735252093
891f1d4882bffff,691.0415,0,0,7,0,1,1,0,berlin,0.20454545454545453,321.0,96.72382118799754
891f1d4c39bffff,641.8066,0,0,2,0,0,0,0,berlin,0.20437935689680808,322.0,96.71361502347418
891f1d4832bffff,682.49176,0,0,1,0,0,0,0,berlin,0.2034451679020904,323.0,96.70340885895081
891f1d4ce37ffff,716.04126,0,1,7,0,0,1,0,berlin,0.20333333333333337,324.0,96.69320269442744
891f1d49b47ffff,771.7263,1,0,2,0,0,0,0,berlin,0.20229382952838482,325.0,96.68299652990406
891f1d4a187ffff,586.6235,0,0,0,1,0,0,0,berlin,0.20194988879863487,326.0,96.67279036538069
891f1d4817bffff,681.45374,0,0,1,0,0,0,0,berlin,0.2018019982238534,327.0,96.66258420085732
891f1d4d62bffff,621.54285,0,0,3,0,0,0,0,berlin,0.20155902183804117,328.0,96.65237803633394
891f1d4b3bbffff,593.3971,0,0,0,0,0,0,1,berlin,0.20049520524361278,329.0,96.64217187181058
891f1d4a943ffff,732.55066,0,0,2,0,1,2,0,berlin,0.2,330.0,96.63196570728721
891f18b252fffff,707.7965,1,0,17,1,0,2,0,berlin,0.2,330.0,96.63196570728721
891f1d48eabffff,682.28076,0,1,6,0,0,1,0,berlin,0.2,330.0,96.63196570728721
891f1d40bc3ffff,558.1731,0,2,1,0,0,2,0,berlin,0.2,330.0,96.63196570728721
891f1d4182bffff,751.09814,0,0,2,0,0,0,0,berlin,0.19789893936362035,334.0,96.59114104919371
891f1d4b22fffff,690.0626,0,0,4,0,0,0,0,berlin,0.19788870583550072,335.0,96.58093488467034
891f1d499afffff,755.95465,0,0,15,0,0,0,0,berlin,0.1975149653294935,336.0,96.57072872014697
891f1d4ae7bffff,549.9598,0,0,1,0,0,0,0,berlin,0.19669091869914757,337.0,96.56052255562359
891f1d49dabffff,699.83545,0,1,13,0,0,0,0,berlin,0.19645515911282543,338.0,96.55031639110022
891f1d4eadbffff,712.14374,0,0,1,0,0,0,1,berlin,0.19608310020417152,339.0,96.54011022657686
891f1894983ffff,550.65393,0,0,0,0,0,0,0,berlin,0.19577555861783436,340.0,96.52990406205348
891f1d48d8fffff,615.37964,0,0,2,0,0,0,0,berlin,0.19511361091640558,341.0,96.51969789753011
891f18b346fffff,689.0679,0,0,4,0,0,0,0,berlin,0.19401928760099296,342.0,96.50949173300674
891f1d4f6d7ffff,771.00085,0,0,3,0,0,0,0,berlin,0.19396052114753623,343.0,96.49928556848336
891f1d4a177ffff,769.0949,0,0,3,0,0,0,0,berlin,0.19396052114753623,343.0,96.49928556848336
891f18b344bffff,787.23694,0,0,8,0,0,1,0,berlin,0.19376986490545534,345.0,96.47887323943662
891f1d4b227ffff,662.4408,0,0,4,0,0,0,0,berlin,0.1936030285874261,346.0,96.46866707491324
891f18b24d7ffff,724.88025,0,0,7,0,1,0,0,berlin,0.19284615384615386,347.0,96.45846091038987
891f1d4ceb3ffff,680.6255,0,1,1,0,0,0,0,berlin,0.19210976368159202,348.0,96.4482547458665
891f1d48967ffff,685.9813,0,0,8,0,1,0,0,berlin,0.19208857808857807,349.0,96.43804858134312
891f1d49b3bffff,763.1986,0,0,10,0,0,0,0,berlin,0.1917842422614257,350.0,96.42784241681976
891f1d48da7ffff,761.1012,1,0,6,0,0,0,0,berlin,0.19140886850401195,351.0,96.41763625229639
891f1d48b23ffff,650.259,0,0,4,0,0,0,0,berlin,0.1911773273556618,352.0,96.40743008777301
891f1d4e327ffff,66.644424,0,0,0,0,0,0,0,berlin,0.19050912384583782,353.0,96.39722392324964
891f1d4ac17ffff,741.3499,0,0,0,0,0,1,0,berlin,0.19008,354.0,96.38701775872627
891f18b0dafffff,694.03906,2,1,9,0,0,2,0,berlin,0.19,355.0,96.3768115942029
891f1d48bb3ffff,652.07263,0,0,4,0,0,0,0,berlin,0.1895106606889952,356.0,96.36660542967952
891f1d48c93ffff,765.89233,0,0,9,0,0,0,0,berlin,0.1884997885650588,357.0,96.35639926515616
891f1884447ffff,436.67468,0,0,3,0,0,0,0,berlin,0.18808950764727542,358.0,96.34619310063279
891f1d48eafffff,684.5166,0,0,13,1,0,0,0,berlin,0.18785784313725493,359.0,96.3359869361094
891f1d4898fffff,706.6824,0,0,8,0,0,0,0,berlin,0.18744242363366775,360.0,96.32578077158604
891f1d48a3bffff,719.2127,0,0,11,0,0,0,0,berlin,0.18675287409370772,361.0,96.31557460706267
891f1d4dcc7ffff,734.4773,0,0,2,0,0,0,0,berlin,0.18595093446164856,362.0,96.30536844253929
891f1d49c17ffff,619.9676,0,0,2,0,0,0,0,berlin,0.18534577624334375,363.0,96.29516227801592
891f1d49547ffff,553.34076,0,0,0,0,0,0,1,berlin,0.18489494494658432,364.0,96.28495611349256
891f1d48eb3ffff,674.85205,0,0,4,0,0,0,0,berlin,0.18356839655279408,365.0,96.27474994896917
891f1d4d567ffff,729.9939,2,0,2,0,0,0,0,berlin,0.18086956521739134,366.0,96.2645437844458
891f18846b3ffff,525.55585,0,0,2,0,0,0,0,berlin,0.18059410821434443,367.0,96.25433761992244
891f1d4a86bffff,668.8514,0,0,1,0,1,0,0,berlin,0.18058823529411763,368.0,96.24413145539906
891f1d4c393ffff,658.3943,0,0,4,0,0,5,0,berlin,0.18,369.0,96.23392529087569
891f1d4d55bffff,710.0079,0,0,6,1,1,1,0,berlin,0.18,369.0,96.23392529087569
891f18b54b3ffff,426.71307,0,0,2,0,0,0,0,berlin,0.1794397569958775,371.0,96.21351296182894
891f1d48d97ffff,756.7139,0,0,6,0,1,0,0,berlin,0.17905954604630103,372.0,96.20330679730557
891f1d4998bffff,762.97156,0,0,3,0,0,0,0,berlin,0.17800417823161244,373.0,96.1931006327822
891f1d49b33ffff,766.4423,0,0,6,0,0,0,0,berlin,0.17759497133137778,374.0,96.18289446825882
891f188442fffff,525.6647,0,0,1,0,0,0,0,berlin,0.17709713574198033,375.0,96.17268830373546
891f1d4f3c7ffff,715.89905,0,0,12,1,0,1,0,berlin,0.17654259259259258,376.0,96.16248213921209
891f1d4b2d7ffff,649.161,0,0,3,0,0,0,0,berlin,0.17619702139710305,377.0,96.1522759746887
891f1d4890fffff,692.6051,0,0,12,0,0,0,0,berlin,0.1758171487931487,378.0,96.14206981016534
891f1d4b57bffff,703.7294,0,0,3,0,0,0,0,berlin,0.1755762749865084,379.0,96.13186364564197
891f18b2693ffff,748.98535,0,0,9,0,0,0,0,berlin,0.17468099440173718,380.0,96.12165748111859
891f1896b07ffff,474.54724,0,0,0,0,0,0,0,berlin,0.17453754182112166,381.0,96.11145131659522
891f1d48877ffff,660.9889,0,0,2,0,0,0,0,berlin,0.1743765164364425,382.0,96.10124515207185
891f1d49e9bffff,607.5886,0,0,3,0,0,0,0,berlin,0.17430406545957372,383.0,96.09103898754847
891f18b2b47ffff,690.63074,0,1,1,0,0,0,0,berlin,0.1727383736161319,384.0,96.0808328230251
891f18b35d3ffff,757.9066,0,0,2,0,0,0,0,berlin,0.1724899145797447,385.0,96.07062665850174
891f1d4dccbffff,737.8988,0,0,2,0,0,0,0,berlin,0.17235310269571333,386.0,96.06042049397837
891f1d4982fffff,779.6151,2,0,6,0,0,0,0,berlin,0.17229813664596272,387.0,96.05021432945499
891f1d4880bffff,596.1892,0,0,0,0,0,0,1,berlin,0.1721214615851415,388.0,96.04000816493162
891f1d4c64fffff,694.3236,0,0,0,1,0,0,0,berlin,0.1711208482406865,389.0,96.02980200040825
891f1d489cfffff,694.5598,1,0,12,0,0,0,0,berlin,0.1686390488849505,390.0,96.01959583588487
891f1d4c563ffff,696.1066,0,0,2,0,0,0,0,berlin,0.1674395462474789,391.0,96.0093896713615
891f1d499c7ffff,759.07635,0,0,3,0,0,0,0,berlin,0.16706173009505484,392.0,95.99918350683814
891f1d4a987ffff,722.6983,0,0,1,0,0,0,0,berlin,0.16688453094060976,393.0,95.98897734231475
891f1d4886fffff,694.1552,0,0,12,0,0,0,0,berlin,0.16581714879314868,394.0,95.97877117779139
891f1d49cb7ffff,699.8999,0,0,10,0,0,0,0,berlin,0.16578297764981648,395.0,95.96856501326802
891f18b25b7ffff,692.58356,0,0,15,3,0,1,0,berlin,0.165,396.0,95.95835884874464
891f1d4d067ffff,698.6106,0,0,12,1,0,0,0,berlin,0.1647618755118755,397.0,95.94815268422127
891f1d4d263ffff,724.516,0,0,2,0,0,0,0,berlin,0.1647556778467867,398.0,95.9379465196979
891f18b0c67ffff,741.18536,0,0,2,0,0,0,0,berlin,0.16447553967183073,399.0,95.92774035517452
891f18b24c3ffff,741.18616,0,0,2,0,0,0,0,berlin,0.16447553967183073,399.0,95.92774035517452
891f1d4d6d7ffff,597.581,0,0,6,0,0,1,1,berlin,0.16322594827404643,401.0,95.90732802612779
891f18b21c3ffff,548.2445,0,0,3,0,0,0,0,berlin,0.16300198867591803,402.0,95.8971218616044
891f18b069bffff,737.3422,0,0,2,0,0,0,0,berlin,0.16177229461490528,403.0,95.88691569708104
891f18b2057ffff,675.5002,0,0,0,0,0,0,1,berlin,0.16057978617532911,404.0,95.87670953255767
891f1d4c49bffff,601.5222,0,0,0,0,0,0,1,berlin,0.16045008454868984,405.0,95.86650336803429
891f18b7383ffff,601.6017,0,0,0,0,0,0,0,berlin,0.16045008454868984,405.0,95.86650336803429
891f18b218fffff,736.2276,1,0,9,5,1,0,0,berlin,0.16,407.0,95.84609103898755
891f1d4f267ffff,748.3465,0,0,5,0,0,3,0,berlin,0.15954621848739495,408.0,95.83588487446417
891f1d48a37ffff,715.15265,0,0,5,0,0,0,0,berlin,0.15952359027531388,409.0,95.8256787099408
891f1d49c3bffff,715.21594,0,0,5,0,0,0,0,berlin,0.15952359027531388,409.0,95.8256787099408
891f1d4f28bffff,749.5597,0,0,7,0,0,0,0,berlin,0.15926403576365092,411.0,95.80526638089405
891f1d49973ffff,761.32434,0,0,0,0,0,0,1,berlin,0.15901754590976122,412.0,95.79506021637069
891f18b323bffff,696.1296,0,0,2,0,0,0,0,berlin,0.15855237002757105,413.0,95.78485405184732
891f1d4836bffff,700.8262,1,0,13,0,0,3,0,berlin,0.15833333333333333,414.0,95.77464788732394
891f1d49db3ffff,684.02136,0,0,1,1,0,0,0,berlin,0.15812347624616052,415.0,95.76444172280057
891f1d4e613ffff,557.84937,0,0,0,0,0,0,0,berlin,0.15735837185707213,416.0,95.7542355582772
891f1894d8fffff,557.8457,0,0,0,0,0,0,0,berlin,0.15735837185707213,416.0,95.7542355582772
891f1d4d013ffff,740.73303,0,0,21,0,1,2,0,berlin,0.15666666666666668,418.0,95.73382322923045
891f1d49ca3ffff,704.74774,0,0,23,1,0,0,0,berlin,0.15640079365079365,419.0,95.72361706470708
891f1d4d477ffff,706.33795,0,0,6,0,0,0,0,berlin,0.15610002951008375,420.0,95.71341090018372
891f1d4b267ffff,708.24304,0,0,2,0,0,0,0,berlin,0.1552715313154354,421.0,95.70320473566034
891f1d49d57ffff,738.4802,0,0,8,0,0,3,0,berlin,0.155,422.0,95.69299857113697
891f1d4b25bffff,715.81946,0,0,5,1,0,2,0,berlin,0.155,422.0,95.69299857113697
891f18b21abffff,738.37354,0,0,10,1,0,1,0,berlin,0.15462592592592592,424.0,95.67258624209022
891f1d4883bffff,686.163,0,0,5,0,1,1,0,berlin,0.15454545454545454,425.0,95.66238007756685
891f18b766fffff,776.6376,0,0,6,1,0,2,0,berlin,0.15413636363636363,426.0,95.65217391304348
891f1d49967ffff,743.46643,0,0,11,0,0,0,0,berlin,0.15366682663667183,427.0,95.6419677485201
891f1d48bc7ffff,723.58813,0,0,2,0,0,0,0,berlin,0.1532501072555384,428.0,95.63176158399673
891f1d4acbbffff,723.71216,0,0,2,0,0,0,0,berlin,0.1532501072555384,428.0,95.63176158399673
891f18b0ccfffff,723.5373,0,0,2,0,0,0,0,berlin,0.1532501072555384,428.0,95.63176158399673
891f18b2ac3ffff,693.21375,0,0,2,0,0,0,0,berlin,0.1528221911332908,431.0,95.60114309042662
891f18b119bffff,228.84305,0,0,0,0,0,0,0,berlin,0.15282186788475777,432.0,95.59093692590325
891f1d4a947ffff,600.02264,0,0,0,0,0,0,1,berlin,0.15212841111079192,433.0,95.58073076137987
891f18b754fffff,744.8198,0,0,1,0,0,0,0,berlin,0.15138869748275435,434.0,95.5705245968565
891f1d59b6fffff,315.85785,1,0,3,1,0,0,0,berlin,0.15,435.0,95.56031843233313
891f1884477ffff,532.6179,0,0,3,0,0,3,0,berlin,0.15,435.0,95.56031843233313
891f18b3207ffff,713.8776,0,0,2,0,0,0,0,berlin,0.14998365846150416,437.0,95.53990610328638
891f1d4ad37ffff,713.26904,0,0,2,0,0,0,0,berlin,0.14998365846150416,437.0,95.53990610328638
891f1d4b007ffff,699.24036,0,0,3,0,0,1,0,berlin,0.1494387003215027,439.0,95.51949377423963
891f18b72dbffff,717.65796,0,0,2,0,0,0,0,berlin,0.14752913961370578,440.0,95.50928760971627
891f18b2523ffff,717.2016,0,0,19,0,0,1,0,berlin,0.14557156862745096,441.0,95.4990814451929
891f18b7603ffff,449.93488,0,0,0,0,0,0,0,berlin,0.14516964391287523,442.0,95.48887528066952
891f1d4b477ffff,367.5011,0,0,0,0,0,0,0,berlin,0.1448014833792845,443.0,95.47866911614615
891f18b1c03ffff,678.9661,0,0,0,1,0,0,0,berlin,0.14377037905787174,444.0,95.46846295162278
891f1d4d633ffff,665.1023,0,0,4,0,0,0,0,berlin,0.1436030285874261,445.0,95.4582567870994
891f1d4d147ffff,681.2234,0,0,0,0,0,0,1,berlin,0.14335826410996408,446.0,95.44805062257603
891f1d49d63ffff,747.6046,0,0,10,0,0,0,0,berlin,0.14329048916293805,447.0,95.43784445805267
891f1d49687ffff,338.44562,0,0,0,0,0,0,0,berlin,0.1432580854550756,448.0,95.4276382935293
891f18866a7ffff,323.80478,0,0,0,0,0,0,0,berlin,0.1430934631004513,449.0,95.41743212900592
891f1d498a7ffff,773.1073,1,0,7,0,0,0,0,berlin,0.14301204310718654,450.0,95.40722596448255
891f1d48273ffff,754.1471,0,0,8,0,0,1,0,berlin,0.14211879037023453,451.0,95.39701979995918
891f1d4aa0fffff,715.0123,0,0,2,0,0,0,0,berlin,0.14139091117547736,452.0,95.3868136354358
891f18b36a7ffff,715.0491,0,0,2,0,0,0,0,berlin,0.14139091117547736,452.0,95.3868136354358
891f1d4cac3ffff,752.4194,0,0,2,0,0,0,0,berlin,0.141013979574971,454.0,95.36640130638906
891f1d4f2b7ffff,752.19293,0,0,2,0,0,0,0,berlin,0.141013979574971,454.0,95.36640130638906
891f18b2babffff,722.37366,0,0,1,0,0,0,0,berlin,0.1409981547331696,456.0,95.34598897734232
891f1d49d5bffff,740.4963,0,2,5,0,0,0,0,berlin,0.1407766990291262,457.0,95.33578281281895
891f18b2127ffff,709.4537,0,0,10,0,2,0,0,berlin,0.1405263157894737,458.0,95.32557664829557
891f18b24afffff,687.4679,0,1,18,0,0,3,0,berlin,0.14,459.0,95.3153704837722
891f1d48bbbffff,688.5576,2,0,7,0,0,1,1,berlin,0.14,459.0,95.3153704837722
891f1d4dc97ffff,703.68945,1,1,3,2,0,0,0,berlin,0.14,459.0,95.3153704837722
891f1d4d697ffff,689.6273,0,0,3,0,0,0,0,berlin,0.13991045789054013,462.0,95.28475199020208
891f1d4aa37ffff,474.43726,0,0,0,0,0,0,0,berlin,0.1377725510518422,463.0,95.27454582567871
891f1d49d43ffff,743.9945,0,0,10,0,0,0,0,berlin,0.13731146818391707,464.0,95.26433966115533
891f1d488bbffff,679.79724,0,0,5,0,0,0,0,berlin,0.13636739529937678,465.0,95.25413349663197
891f1d4d8b3ffff,559.55835,0,0,2,0,0,0,0,berlin,0.13619284235279078,466.0,95.2439273321086
891f1d4b0afffff,711.39746,0,0,2,0,0,0,0,berlin,0.13598363945463585,467.0,95.23372116758522
891f18b0cd7ffff,709.1017,0,0,2,0,0,0,0,berlin,0.13598363945463585,467.0,95.23372116758522
891f1d48a57ffff,709.1483,0,0,2,0,0,0,0,berlin,0.13598363945463585,467.0,95.23372116758522
891f1d4c423ffff,710.99756,0,0,2,0,0,0,0,berlin,0.13598363945463585,467.0,95.23372116758522
891f18b207bffff,711.0438,0,0,2,0,0,0,0,berlin,0.13598363945463585,467.0,95.23372116758522
891f1886aabffff,695.9304,0,0,2,0,0,0,0,berlin,0.1355610871538299,472.0,95.18269034496836
891f18b2113ffff,739.58606,0,0,7,0,2,2,0,berlin,0.135,473.0,95.172484180445
891f1d49923ffff,751.34344,2,0,13,0,0,4,0,berlin,0.13444444444444445,474.0,95.16227801592161
891f18b2187ffff,712.2699,0,0,18,0,0,2,0,berlin,0.13306666666666667,475.0,95.15207185139825
891f1d4d29bffff,655.0676,0,0,18,0,0,0,0,berlin,0.13296709956709957,476.0,95.14186568687487
891f1d4d49bffff,746.4366,0,0,2,0,2,1,0,berlin,0.13136363636363638,477.0,95.1316595223515
891f1d4aecbffff,672.5525,0,0,0,0,0,0,1,berlin,0.13120709306821585,478.0,95.12145335782813
891f1d48cc3ffff,671.67505,0,7,2,0,0,0,0,berlin,0.13076923076923078,479.0,95.11124719330476
891f18b2943ffff,675.32794,0,0,5,0,0,2,0,berlin,0.1305952380952381,480.0,95.10104102878138
891f1d4d17bffff,674.1096,0,0,5,0,0,2,0,berlin,0.1305952380952381,480.0,95.10104102878138
891f18b7043ffff,526.51746,0,0,2,0,0,1,0,berlin,0.13014271172410707,482.0,95.08062869973465
891f18b292bffff,705.3836,1,0,2,0,4,0,0,berlin,0.13,483.0,95.07042253521126
891f1d412abffff,710.7095,0,0,1,0,0,0,0,berlin,0.12974542046147705,484.0,95.0602163706879
891f1d49d23ffff,722.71936,0,0,11,0,0,0,0,berlin,0.12925287409370775,485.0,95.05001020616453
891f1d4ab4fffff,773.651,0,0,9,0,0,0,0,berlin,0.12919002425529455,486.0,95.03980404164115
891f18b2437ffff,693.15936,0,0,23,0,0,0,0,berlin,0.12854285714285715,487.0,95.02959787711778
891f1d4d277ffff,712.67334,0,0,6,0,0,0,0,berlin,0.1270742358592901,488.0,95.01939171259441
891f1d48957ffff,684.87964,0,0,34,1,0,1,0,berlin,0.12666666666666665,489.0,95.00918554807103
891f18b7263ffff,546.6984,0,0,0,0,0,0,0,berlin,0.1265188651367485,490.0,94.99897938354766
891f1d48b73ffff,692.8861,2,0,9,0,0,0,0,berlin,0.12603548966756514,491.0,94.9887732190243
891f18b545bffff,550.666,0,0,0,0,0,0,0,berlin,0.12542034895092075,492.0,94.97856705450091
891f1d4f26fffff,748.1164,1,0,5,0,0,0,0,berlin,0.12515796176041405,493.0,94.96836088997755
891f18b3123ffff,756.7486,0,0,2,0,0,0,0,berlin,0.12513857624908367,494.0,94.95815472545418
891f1d4ae13ffff,756.5924,0,0,2,0,0,0,0,berlin,0.12513857624908367,494.0,94.95815472545418
891f18b21afffff,753.1135,0,0,9,0,0,0,0,berlin,0.12512743084148162,496.0,94.93774239640743
891f1d4b033ffff,698.97455,0,0,2,0,0,0,0,berlin,0.12485191002028664,497.0,94.92753623188406
891f18b0123ffff,504.69574,0,0,0,0,0,0,0,berlin,0.12470398867620508,498.0,94.91733006736068
891f1d49cabffff,714.47253,0,0,5,0,0,0,0,berlin,0.1245235902753139,499.0,94.90712390283731
891f1d4dd97ffff,747.577,0,0,3,2,0,0,0,berlin,0.12450884570876707,500.0,94.89691773831395
891f1d49b8fffff,791.0537,0,0,3,0,1,0,0,berlin,0.12437191994996874,501.0,94.88671157379056
891f1d4ae2bffff,739.0812,0,0,2,0,0,0,0,berlin,0.12365340406006045,502.0,94.8765054092672
891f18b23b3ffff,738.964,0,0,2,0,0,0,0,berlin,0.12365340406006045,502.0,94.8765054092672
891f1d5896bffff,674.5814,0,0,1,0,0,0,0,berlin,0.12268255225914249,504.0,94.85609308022045
891f18b2e03ffff,674.502,0,0,1,0,0,0,0,berlin,0.12268255225914249,504.0,94.85609308022045
891f1d48a77ffff,717.9429,0,0,7,0,0,0,1,berlin,0.12267521519143379,506.0,94.83568075117371
891f1d4c663ffff,739.51245,0,0,2,0,0,0,0,berlin,0.12247693347182516,507.0,94.82547458665033
891f1d48d17ffff,747.6886,0,0,3,0,1,1,0,berlin,0.12245780051150895,508.0,94.81526842212696
891f1d40bcfffff,688.25165,0,0,4,0,0,2,0,berlin,0.12183065953654189,509.0,94.8050622576036
891f1d48acfffff,691.02563,0,0,9,0,0,0,0,berlin,0.12172365145581207,510.0,94.79485609308023
